ScheduledStart,ScheduledComplete,CustID,CountyID,FacilityID,ActualStart,ActualComplete
6/25/2014 0:00,7/2/2014 0:00,6674,6081,306391,6/25/2014 0:00,7/2/2014 0:00
12/15/2014 0:00,12/19/2014 0:00,1967,13073,406392,12/15/2014 0:00,12/19/2014 0:00
3/21/2016 0:00,3/26/2016 0:00,1117,1003,506397,3/21/2016 0:00,4/2/2016 0:00
12/29/2016 0:00,1/5/2017 0:00,6868,39089,606403,12/29/2016 0:00,1/5/2017 0:00
1/24/2017 0:00,1/24/2017 0:00,7854,54011,506407,1/24/2017 0:00,1/25/2017 0:00
9/30/2016 0:00,10/5/2016 0:00,2501,6047,306408,10/2/2016 0:00,10/9/2016 0:00
5/30/2016 0:00,6/1/2016 0:00,7237,21093,706409,5/30/2016 0:00,6/1/2016 0:00
4/25/2018 0:00,4/26/2018 0:00,7308,42017,206414,4/25/2018 0:00,4/27/2018 0:00
5/13/2017 0:00,5/18/2017 0:00,4410,37151,106415,5/13/2017 0:00,5/18/2017 0:00
3/2/2016 0:00,3/6/2016 0:00,7826,39095,106422,3/2/2016 0:00,3/6/2016 0:00
11/2/2014 0:00,11/7/2014 0:00,4075,53011,706424,11/2/2014 0:00,11/7/2014 0:00
11/5/2015 0:00,11/5/2015 0:00,4392,37067,706428,11/5/2015 0:00,11/10/2015 0:00
11/13/2016 0:00,11/15/2016 0:00,7034,13097,806429,11/13/2016 0:00,11/15/2016 0:00
2/25/2018 0:00,3/1/2018 0:00,2516,45069,406431,2/25/2018 0:00,3/1/2018 0:00
10/25/2015 0:00,10/26/2015 0:00,7783,36063,806435,10/25/2015 0:00,10/30/2015 0:00
6/5/2018 0:00,6/12/2018 0:00,5777,17193,306436,6/5/2018 0:00,6/16/2018 0:00
3/22/2016 0:00,3/24/2016 0:00,1829,45019,106446,3/29/2016 0:00,4/1/2016 0:00
7/31/2014 0:00,8/5/2014 0:00,3627,42005,606447,7/31/2014 0:00,8/5/2014 0:00
10/23/2014 0:00,10/23/2014 0:00,8098,29071,406450,10/23/2014 0:00,10/24/2014 0:00
5/8/2017 0:00,5/13/2017 0:00,1587,48085,406451,5/8/2017 0:00,5/13/2017 0:00
12/4/2014 0:00,12/7/2014 0:00,4226,2261,106454,12/4/2014 0:00,12/7/2014 0:00
4/7/2017 0:00,4/7/2017 0:00,4743,8099,506458,4/7/2017 0:00,4/8/2017 0:00
6/5/2014 0:00,6/11/2014 0:00,3088,13051,106462,6/11/2014 0:00,6/17/2014 0:00
9/29/2015 0:00,9/29/2015 0:00,4362,47065,406467,9/29/2015 0:00,9/30/2015 0:00
5/18/2018 0:00,5/20/2018 0:00,3004,10003,706470,5/18/2018 0:00,5/20/2018 0:00
10/18/2015 0:00,10/22/2015 0:00,8337,44007,706472,10/18/2015 0:00,10/25/2015 0:00
6/25/2015 0:00,7/1/2015 0:00,7004,47101,706476,6/25/2015 0:00,7/1/2015 0:00
4/14/2017 0:00,4/17/2017 0:00,5936,19061,606477,4/18/2017 0:00,4/21/2017 0:00
12/13/2015 0:00,12/19/2015 0:00,8433,37153,506480,12/13/2015 0:00,12/22/2015 0:00
10/27/2016 0:00,10/29/2016 0:00,6954,13067,606484,10/27/2016 0:00,10/29/2016 0:00
4/7/2018 0:00,4/14/2018 0:00,7243,55035,606485,4/14/2018 0:00,4/21/2018 0:00
7/19/2015 0:00,7/21/2015 0:00,5189,25023,406488,7/19/2015 0:00,7/21/2015 0:00
1/21/2017 0:00,1/24/2017 0:00,8429,12009,306489,1/21/2017 0:00,1/24/2017 0:00
1/15/2017 0:00,1/21/2017 0:00,6657,47131,806490,1/15/2017 0:00,1/21/2017 0:00
1/13/2016 0:00,1/20/2016 0:00,2726,41017,706492,1/13/2016 0:00,1/20/2016 0:00
12/21/2014 0:00,12/26/2014 0:00,6453,55079,206493,12/25/2014 0:00,12/30/2014 0:00
5/12/2015 0:00,5/14/2015 0:00,4452,17139,306495,5/12/2015 0:00,5/14/2015 0:00
11/9/2016 0:00,11/14/2016 0:00,2318,39057,406496,11/14/2016 0:00,11/19/2016 0:00
12/24/2015 0:00,12/27/2015 0:00,5507,38015,306497,12/24/2015 0:00,12/27/2015 0:00
5/4/2014 0:00,5/7/2014 0:00,1549,33011,606500,5/4/2014 0:00,5/7/2014 0:00
3/4/2017 0:00,3/6/2017 0:00,7772,31021,806502,3/4/2017 0:00,3/6/2017 0:00
4/20/2017 0:00,4/26/2017 0:00,4975,55079,206504,4/20/2017 0:00,4/29/2017 0:00
8/17/2017 0:00,8/24/2017 0:00,2763,48001,606505,8/17/2017 0:00,8/24/2017 0:00
4/23/2018 0:00,4/30/2018 0:00,1936,21067,406509,4/24/2018 0:00,5/1/2018 0:00
7/24/2015 0:00,7/25/2015 0:00,3717,48037,306510,7/24/2015 0:00,7/25/2015 0:00
1/31/2018 0:00,2/1/2018 0:00,1181,24003,306511,1/31/2018 0:00,2/2/2018 0:00
10/29/2014 0:00,10/29/2014 0:00,7656,31109,506513,10/29/2014 0:00,11/5/2014 0:00
10/20/2015 0:00,10/23/2015 0:00,2351,19119,106514,10/27/2015 0:00,10/30/2015 0:00
3/2/2014 0:00,3/4/2014 0:00,6084,27157,606515,3/2/2014 0:00,3/4/2014 0:00
12/28/2015 0:00,12/28/2015 0:00,5733,40085,706517,12/28/2015 0:00,1/2/2016 0:00
9/1/2014 0:00,9/6/2014 0:00,5549,17093,106518,9/7/2014 0:00,9/12/2014 0:00
5/28/2014 0:00,5/29/2014 0:00,3010,21211,406519,5/28/2014 0:00,5/29/2014 0:00
2/4/2018 0:00,2/6/2018 0:00,4972,48409,806528,2/4/2018 0:00,2/6/2018 0:00
2/22/2014 0:00,2/27/2014 0:00,1475,48041,706530,2/22/2014 0:00,2/27/2014 0:00
2/13/2016 0:00,2/15/2016 0:00,5229,53005,706533,2/19/2016 0:00,2/21/2016 0:00
5/15/2018 0:00,5/22/2018 0:00,1672,6041,806537,5/15/2018 0:00,5/27/2018 0:00
7/13/2016 0:00,7/18/2016 0:00,7022,5133,506538,7/13/2016 0:00,7/18/2016 0:00
12/14/2016 0:00,12/21/2016 0:00,6230,12019,406539,12/15/2016 0:00,12/22/2016 0:00
12/26/2015 0:00,12/28/2015 0:00,2788,47023,206542,12/26/2015 0:00,12/31/2015 0:00
4/9/2017 0:00,4/11/2017 0:00,3535,48325,206543,4/9/2017 0:00,4/11/2017 0:00
10/5/2016 0:00,10/9/2016 0:00,3188,25023,406546,10/5/2016 0:00,10/12/2016 0:00
9/27/2014 0:00,9/29/2014 0:00,5133,31151,706548,9/27/2014 0:00,9/29/2014 0:00
7/10/2016 0:00,7/17/2016 0:00,1935,48039,206551,7/10/2016 0:00,7/17/2016 0:00
2/28/2015 0:00,3/2/2015 0:00,5633,20009,306553,3/2/2015 0:00,3/4/2015 0:00
11/24/2017 0:00,11/25/2017 0:00,7637,53071,206555,11/24/2017 0:00,11/25/2017 0:00
3/12/2014 0:00,3/19/2014 0:00,7413,39085,606556,3/15/2014 0:00,3/24/2014 0:00
11/21/2015 0:00,11/27/2015 0:00,4295,18039,806557,11/21/2015 0:00,12/1/2015 0:00
4/30/2016 0:00,5/7/2016 0:00,2936,16001,306558,5/7/2016 0:00,5/21/2016 0:00
6/6/2018 0:00,6/10/2018 0:00,4268,20057,406562,6/6/2018 0:00,6/13/2018 0:00
2/7/2016 0:00,2/10/2016 0:00,6337,13039,406565,2/7/2016 0:00,2/15/2016 0:00
5/11/2016 0:00,5/17/2016 0:00,7669,55139,506567,5/11/2016 0:00,5/17/2016 0:00
4/3/2015 0:00,4/9/2015 0:00,4582,35061,106568,4/8/2015 0:00,4/14/2015 0:00
9/1/2017 0:00,9/7/2017 0:00,5456,39173,506570,9/1/2017 0:00,9/7/2017 0:00
7/4/2014 0:00,7/4/2014 0:00,5503,18005,706572,7/4/2014 0:00,7/5/2014 0:00
5/23/2014 0:00,5/26/2014 0:00,7877,6113,806575,5/23/2014 0:00,5/26/2014 0:00
4/15/2017 0:00,4/20/2017 0:00,3099,8015,506576,4/20/2017 0:00,4/25/2017 0:00
11/2/2015 0:00,11/5/2015 0:00,1651,36075,306586,11/5/2015 0:00,11/8/2015 0:00
3/29/2016 0:00,4/5/2016 0:00,7618,32031,206592,3/29/2016 0:00,4/5/2016 0:00
1/15/2016 0:00,1/18/2016 0:00,7226,18163,506598,1/15/2016 0:00,1/18/2016 0:00
9/18/2016 0:00,9/19/2016 0:00,1897,17097,806600,9/18/2016 0:00,9/19/2016 0:00
6/24/2017 0:00,7/1/2017 0:00,1831,51003,406604,6/28/2017 0:00,7/5/2017 0:00
11/30/2014 0:00,12/2/2014 0:00,1764,55055,306606,11/30/2014 0:00,12/2/2014 0:00
4/27/2017 0:00,5/3/2017 0:00,1300,22071,406608,5/2/2017 0:00,5/8/2017 0:00
4/14/2018 0:00,4/20/2018 0:00,7555,33017,306609,4/14/2018 0:00,4/20/2018 0:00
3/14/2017 0:00,3/17/2017 0:00,3104,47065,606610,3/14/2017 0:00,3/17/2017 0:00
5/10/2017 0:00,5/16/2017 0:00,3228,51800,806614,5/12/2017 0:00,5/18/2017 0:00
3/9/2014 0:00,3/12/2014 0:00,3442,36085,306622,3/9/2014 0:00,3/14/2014 0:00
4/29/2014 0:00,5/4/2014 0:00,1726,17097,506623,4/30/2014 0:00,5/8/2014 0:00
8/30/2016 0:00,9/1/2016 0:00,1334,6087,106626,8/31/2016 0:00,9/2/2016 0:00
2/17/2016 0:00,2/21/2016 0:00,1342,39085,406628,2/18/2016 0:00,2/22/2016 0:00
7/25/2017 0:00,7/29/2017 0:00,5329,47149,406629,7/27/2017 0:00,7/31/2017 0:00
7/18/2016 0:00,7/25/2016 0:00,7283,22109,106632,7/18/2016 0:00,7/25/2016 0:00
10/27/2015 0:00,10/29/2015 0:00,1804,29095,706633,10/27/2015 0:00,10/29/2015 0:00
9/15/2016 0:00,9/21/2016 0:00,7003,5085,306635,9/18/2016 0:00,9/24/2016 0:00
11/15/2014 0:00,11/17/2014 0:00,3989,37117,406638,11/15/2014 0:00,11/18/2014 0:00
6/26/2014 0:00,6/29/2014 0:00,1130,32011,606639,6/26/2014 0:00,6/29/2014 0:00
10/10/2014 0:00,10/11/2014 0:00,5292,26069,706641,10/10/2014 0:00,10/11/2014 0:00
1/6/2017 0:00,1/12/2017 0:00,2837,51760,106647,1/11/2017 0:00,1/17/2017 0:00
7/7/2014 0:00,7/12/2014 0:00,7531,41007,806649,7/7/2014 0:00,7/12/2014 0:00
8/3/2014 0:00,8/5/2014 0:00,4848,31153,406650,8/7/2014 0:00,8/9/2014 0:00
6/26/2016 0:00,6/28/2016 0:00,8140,53007,606651,6/29/2016 0:00,7/1/2016 0:00
10/5/2015 0:00,10/12/2015 0:00,2584,22017,206652,10/5/2015 0:00,10/18/2015 0:00
7/22/2014 0:00,7/26/2014 0:00,7621,48135,306653,7/22/2014 0:00,7/26/2014 0:00
12/26/2016 0:00,12/29/2016 0:00,7931,37163,806658,12/29/2016 0:00,1/3/2017 0:00
6/1/2016 0:00,6/6/2016 0:00,2239,8123,406659,6/1/2016 0:00,6/6/2016 0:00
5/10/2015 0:00,5/14/2015 0:00,2996,55139,406660,5/10/2015 0:00,5/14/2015 0:00
2/19/2015 0:00,2/19/2015 0:00,7782,24045,706661,2/19/2015 0:00,2/20/2015 0:00
3/3/2016 0:00,3/3/2016 0:00,1700,42033,306662,3/3/2016 0:00,3/4/2016 0:00
7/25/2014 0:00,7/29/2014 0:00,5189,41047,706664,7/25/2014 0:00,8/3/2014 0:00
6/25/2016 0:00,6/26/2016 0:00,1273,55049,606665,6/25/2016 0:00,6/26/2016 0:00
9/4/2016 0:00,9/9/2016 0:00,4858,6081,206666,9/4/2016 0:00,9/9/2016 0:00
2/10/2015 0:00,2/16/2015 0:00,8354,48193,606667,2/10/2015 0:00,2/19/2015 0:00
8/12/2016 0:00,8/16/2016 0:00,1512,53057,406668,8/12/2016 0:00,8/23/2016 0:00
4/5/2015 0:00,4/11/2015 0:00,6339,23013,306669,4/5/2015 0:00,4/11/2015 0:00
6/20/2018 0:00,6/24/2018 0:00,5975,6007,706671,6/23/2018 0:00,6/27/2018 0:00
10/12/2015 0:00,10/12/2015 0:00,3889,49031,106673,10/18/2015 0:00,10/19/2015 0:00
8/16/2015 0:00,8/22/2015 0:00,5954,13245,106674,8/19/2015 0:00,8/25/2015 0:00
8/22/2016 0:00,8/27/2016 0:00,7222,17043,106676,8/22/2016 0:00,8/27/2016 0:00
3/5/2017 0:00,3/10/2017 0:00,8366,20045,806682,3/5/2017 0:00,3/10/2017 0:00
11/28/2015 0:00,11/30/2015 0:00,3764,39049,306683,11/28/2015 0:00,11/30/2015 0:00
8/28/2016 0:00,8/28/2016 0:00,1818,36087,506686,9/4/2016 0:00,9/5/2016 0:00
10/14/2016 0:00,10/21/2016 0:00,1947,13241,506688,10/17/2016 0:00,10/26/2016 0:00
4/3/2015 0:00,4/7/2015 0:00,2751,39017,806689,4/3/2015 0:00,4/7/2015 0:00
6/6/2017 0:00,6/12/2017 0:00,3062,35005,206693,6/6/2017 0:00,6/12/2017 0:00
1/3/2014 0:00,1/4/2014 0:00,8010,19153,306695,1/3/2014 0:00,1/4/2014 0:00
4/5/2016 0:00,4/11/2016 0:00,2718,36021,306696,4/5/2016 0:00,4/11/2016 0:00
11/16/2016 0:00,11/18/2016 0:00,3134,26049,306701,11/16/2016 0:00,11/18/2016 0:00
6/20/2018 0:00,6/21/2018 0:00,1389,5119,406702,6/26/2018 0:00,6/27/2018 0:00
10/2/2014 0:00,10/6/2014 0:00,8012,1127,806703,10/2/2014 0:00,10/6/2014 0:00
9/20/2015 0:00,9/21/2015 0:00,5396,54053,206705,9/24/2015 0:00,9/25/2015 0:00
7/11/2015 0:00,7/18/2015 0:00,4508,27099,306707,7/11/2015 0:00,7/18/2015 0:00
5/31/2017 0:00,6/6/2017 0:00,6799,18063,806709,5/31/2017 0:00,6/6/2017 0:00
1/16/2017 0:00,1/23/2017 0:00,7782,47125,206711,1/22/2017 0:00,1/29/2017 0:00
6/28/2018 0:00,7/2/2018 0:00,1452,12081,606713,6/28/2018 0:00,7/2/2018 0:00
7/7/2016 0:00,7/13/2016 0:00,8359,51760,706714,7/7/2016 0:00,7/13/2016 0:00
8/27/2015 0:00,8/31/2015 0:00,4404,38101,706715,8/27/2015 0:00,8/31/2015 0:00
9/27/2016 0:00,9/30/2016 0:00,3560,35013,506716,9/27/2016 0:00,9/30/2016 0:00
2/6/2017 0:00,2/6/2017 0:00,5551,35015,806717,2/6/2017 0:00,2/7/2017 0:00
10/12/2015 0:00,10/19/2015 0:00,5532,27003,406718,10/12/2015 0:00,10/21/2015 0:00
7/27/2014 0:00,7/27/2014 0:00,5016,6025,406719,7/27/2014 0:00,7/28/2014 0:00
10/25/2016 0:00,10/30/2016 0:00,3345,39123,506720,10/28/2016 0:00,11/2/2016 0:00
12/7/2014 0:00,12/11/2014 0:00,3461,6041,306723,12/7/2014 0:00,12/12/2014 0:00
5/17/2016 0:00,5/18/2016 0:00,3643,6107,106726,5/21/2016 0:00,5/22/2016 0:00
9/5/2017 0:00,9/11/2017 0:00,2819,6083,506727,9/7/2017 0:00,9/13/2017 0:00
2/3/2015 0:00,2/10/2015 0:00,6757,47163,706728,2/3/2015 0:00,2/10/2015 0:00
1/27/2014 0:00,1/28/2014 0:00,8558,6083,106729,1/27/2014 0:00,2/2/2014 0:00
2/20/2018 0:00,2/24/2018 0:00,7431,47149,206730,2/20/2018 0:00,2/24/2018 0:00
6/21/2014 0:00,6/22/2014 0:00,4350,48183,406731,6/27/2014 0:00,7/3/2014 0:00
9/19/2014 0:00,9/19/2014 0:00,6549,51077,306733,9/19/2014 0:00,9/26/2014 0:00
4/13/2016 0:00,4/19/2016 0:00,5574,27057,406737,4/13/2016 0:00,4/26/2016 0:00
10/3/2016 0:00,10/5/2016 0:00,4715,49057,106739,10/3/2016 0:00,10/5/2016 0:00
7/28/2014 0:00,8/4/2014 0:00,7782,47143,206744,7/28/2014 0:00,8/4/2014 0:00
5/2/2015 0:00,5/6/2015 0:00,5690,21001,106745,5/2/2015 0:00,5/10/2015 0:00
6/28/2017 0:00,6/29/2017 0:00,1454,26033,506749,6/28/2017 0:00,7/2/2017 0:00
7/11/2017 0:00,7/11/2017 0:00,7836,22017,306751,7/11/2017 0:00,7/18/2017 0:00
2/14/2015 0:00,2/16/2015 0:00,5506,49049,206752,2/20/2015 0:00,3/1/2015 0:00
7/27/2014 0:00,8/1/2014 0:00,2546,36063,606753,7/27/2014 0:00,8/1/2014 0:00
3/14/2015 0:00,3/19/2015 0:00,4644,42133,306754,3/14/2015 0:00,3/26/2015 0:00
10/1/2015 0:00,10/4/2015 0:00,8021,36001,806757,10/1/2015 0:00,10/6/2015 0:00
9/18/2017 0:00,9/25/2017 0:00,2613,29077,406758,9/18/2017 0:00,9/25/2017 0:00
9/5/2015 0:00,9/12/2015 0:00,6151,26161,606760,9/10/2015 0:00,9/17/2015 0:00
4/26/2014 0:00,4/29/2014 0:00,1373,15009,306761,4/26/2014 0:00,4/29/2014 0:00
12/8/2017 0:00,12/8/2017 0:00,4798,42045,306766,12/8/2017 0:00,12/9/2017 0:00
1/23/2017 0:00,1/25/2017 0:00,4164,17089,406767,1/23/2017 0:00,1/26/2017 0:00
5/3/2018 0:00,5/8/2018 0:00,7683,41009,506769,5/3/2018 0:00,5/8/2018 0:00
1/29/2017 0:00,2/5/2017 0:00,4939,48167,406771,1/29/2017 0:00,2/5/2017 0:00
3/31/2017 0:00,4/7/2017 0:00,3878,22051,306777,3/31/2017 0:00,4/7/2017 0:00
10/4/2015 0:00,10/5/2015 0:00,7497,48445,306779,10/5/2015 0:00,10/12/2015 0:00
10/27/2015 0:00,10/30/2015 0:00,1121,26147,506780,11/3/2015 0:00,11/8/2015 0:00
8/15/2017 0:00,8/20/2017 0:00,5998,48039,506781,8/15/2017 0:00,8/23/2017 0:00
7/11/2016 0:00,7/15/2016 0:00,5640,6113,606782,7/11/2016 0:00,7/15/2016 0:00
10/14/2014 0:00,10/14/2014 0:00,6948,47037,506783,10/18/2014 0:00,10/26/2014 0:00
2/17/2016 0:00,2/22/2016 0:00,6746,53063,806784,2/17/2016 0:00,2/28/2016 0:00
3/24/2018 0:00,3/31/2018 0:00,3597,34015,206785,3/24/2018 0:00,4/6/2018 0:00
11/28/2014 0:00,11/29/2014 0:00,2810,53035,106786,11/28/2014 0:00,11/29/2014 0:00
8/20/2017 0:00,8/27/2017 0:00,8068,22015,306789,8/20/2017 0:00,8/27/2017 0:00
12/7/2016 0:00,12/10/2016 0:00,2179,48005,206790,12/7/2016 0:00,12/10/2016 0:00
12/24/2015 0:00,12/31/2015 0:00,7850,26093,806791,12/27/2015 0:00,1/4/2016 0:00
11/2/2014 0:00,11/9/2014 0:00,3318,6097,306793,11/2/2014 0:00,11/9/2014 0:00
11/7/2016 0:00,11/10/2016 0:00,1740,1071,206794,11/7/2016 0:00,11/10/2016 0:00
1/6/2017 0:00,1/6/2017 0:00,2874,6053,506795,1/7/2017 0:00,1/14/2017 0:00
6/10/2018 0:00,6/15/2018 0:00,7608,19181,506796,6/10/2018 0:00,6/15/2018 0:00
3/15/2015 0:00,3/16/2015 0:00,5263,26115,506801,3/15/2015 0:00,3/16/2015 0:00
2/9/2016 0:00,2/11/2016 0:00,6087,42063,206802,2/15/2016 0:00,2/17/2016 0:00
2/23/2015 0:00,3/1/2015 0:00,8535,12021,706805,2/23/2015 0:00,3/1/2015 0:00
3/29/2014 0:00,3/29/2014 0:00,3092,26165,806807,3/29/2014 0:00,4/1/2014 0:00
6/11/2015 0:00,6/18/2015 0:00,2475,42055,506810,6/11/2015 0:00,6/18/2015 0:00
8/1/2015 0:00,8/1/2015 0:00,4043,28053,306812,8/1/2015 0:00,8/2/2015 0:00
4/21/2017 0:00,4/22/2017 0:00,6941,26161,106814,4/21/2017 0:00,4/22/2017 0:00
4/7/2015 0:00,4/13/2015 0:00,5562,13161,606815,4/7/2015 0:00,4/20/2015 0:00
5/15/2015 0:00,5/22/2015 0:00,2150,13153,306820,5/15/2015 0:00,5/22/2015 0:00
5/23/2016 0:00,5/23/2016 0:00,1641,13045,106822,5/23/2016 0:00,5/30/2016 0:00
11/2/2015 0:00,11/5/2015 0:00,2136,50007,106823,11/9/2015 0:00,11/14/2015 0:00
4/2/2016 0:00,4/4/2016 0:00,8101,51013,806824,4/2/2016 0:00,4/4/2016 0:00
5/31/2014 0:00,6/7/2014 0:00,5832,18091,606825,5/31/2014 0:00,6/7/2014 0:00
6/29/2015 0:00,7/1/2015 0:00,7587,26021,606826,7/6/2015 0:00,7/8/2015 0:00
4/18/2017 0:00,4/22/2017 0:00,2781,39133,706827,4/18/2017 0:00,4/25/2017 0:00
8/9/2017 0:00,8/16/2017 0:00,6969,12089,106829,8/9/2017 0:00,8/16/2017 0:00
1/14/2014 0:00,1/14/2014 0:00,2141,37095,206837,1/20/2014 0:00,1/21/2014 0:00
1/13/2017 0:00,1/18/2017 0:00,1235,37017,406838,1/20/2017 0:00,1/28/2017 0:00
4/16/2015 0:00,4/17/2015 0:00,8557,13021,406839,4/16/2015 0:00,4/17/2015 0:00
4/28/2014 0:00,4/30/2014 0:00,5467,47135,206842,4/28/2014 0:00,4/30/2014 0:00
2/19/2014 0:00,2/22/2014 0:00,1390,40097,406845,2/19/2014 0:00,2/22/2014 0:00
2/10/2016 0:00,2/12/2016 0:00,3260,1045,206846,2/10/2016 0:00,2/14/2016 0:00
10/27/2017 0:00,10/27/2017 0:00,7235,5131,206851,10/31/2017 0:00,11/1/2017 0:00
1/10/2014 0:00,1/17/2014 0:00,7046,45083,506861,1/17/2014 0:00,1/24/2014 0:00
10/2/2015 0:00,10/9/2015 0:00,3775,27037,406862,10/6/2015 0:00,10/13/2015 0:00
4/14/2017 0:00,4/19/2017 0:00,6257,27003,406863,4/19/2017 0:00,4/29/2017 0:00
7/6/2015 0:00,7/9/2015 0:00,6900,37025,706865,7/6/2015 0:00,7/12/2015 0:00
10/21/2016 0:00,10/22/2016 0:00,4427,17203,806866,10/21/2016 0:00,10/22/2016 0:00
3/17/2016 0:00,3/20/2016 0:00,1177,8001,606867,3/17/2016 0:00,3/20/2016 0:00
2/23/2017 0:00,3/1/2017 0:00,5861,26115,206868,2/26/2017 0:00,3/4/2017 0:00
10/23/2017 0:00,10/30/2017 0:00,2581,20087,506870,10/27/2017 0:00,11/4/2017 0:00
6/14/2018 0:00,6/14/2018 0:00,6193,17003,506871,6/14/2018 0:00,6/15/2018 0:00
4/25/2014 0:00,5/1/2014 0:00,2721,32031,606872,4/25/2014 0:00,5/1/2014 0:00
7/16/2017 0:00,7/18/2017 0:00,4455,51199,206873,7/16/2017 0:00,7/18/2017 0:00
9/14/2016 0:00,9/18/2016 0:00,2233,48441,706875,9/14/2016 0:00,9/18/2016 0:00
4/23/2014 0:00,4/28/2014 0:00,5144,13217,706879,4/23/2014 0:00,4/28/2014 0:00
11/1/2016 0:00,11/1/2016 0:00,4665,8077,206881,11/1/2016 0:00,11/2/2016 0:00
3/2/2014 0:00,3/6/2014 0:00,8209,36025,706886,3/7/2014 0:00,3/11/2014 0:00
9/9/2014 0:00,9/11/2014 0:00,8422,47037,506889,9/9/2014 0:00,9/11/2014 0:00
4/14/2014 0:00,4/16/2014 0:00,5784,39043,706892,4/14/2014 0:00,4/16/2014 0:00
10/22/2016 0:00,10/29/2016 0:00,3260,21043,706893,10/22/2016 0:00,11/2/2016 0:00
4/21/2017 0:00,4/27/2017 0:00,5472,13081,706895,4/21/2017 0:00,4/28/2017 0:00
4/5/2017 0:00,4/8/2017 0:00,7820,53045,406896,4/5/2017 0:00,4/8/2017 0:00
5/11/2014 0:00,5/18/2014 0:00,4075,16083,406897,5/18/2014 0:00,5/25/2014 0:00
7/28/2017 0:00,8/2/2017 0:00,1743,40115,806898,7/28/2017 0:00,8/2/2017 0:00
9/19/2014 0:00,9/23/2014 0:00,7410,42019,506900,9/19/2014 0:00,9/23/2014 0:00
12/28/2017 0:00,12/28/2017 0:00,3455,13139,606902,12/28/2017 0:00,12/29/2017 0:00
9/3/2015 0:00,9/8/2015 0:00,2600,53073,606905,9/6/2015 0:00,9/14/2015 0:00
2/2/2014 0:00,2/6/2014 0:00,5133,45015,506906,2/2/2014 0:00,2/6/2014 0:00
1/10/2015 0:00,1/15/2015 0:00,6180,42097,506908,1/10/2015 0:00,1/15/2015 0:00
3/30/2014 0:00,3/30/2014 0:00,8014,4023,106909,3/30/2014 0:00,3/31/2014 0:00
12/8/2014 0:00,12/11/2014 0:00,5095,20155,206911,12/8/2014 0:00,12/11/2014 0:00
7/27/2014 0:00,8/1/2014 0:00,2332,8005,206912,7/27/2014 0:00,8/1/2014 0:00
9/26/2016 0:00,10/1/2016 0:00,4563,42041,106913,9/26/2016 0:00,10/1/2016 0:00
8/4/2015 0:00,8/4/2015 0:00,2385,37127,606918,8/4/2015 0:00,8/5/2015 0:00
2/14/2016 0:00,2/19/2016 0:00,6098,51760,706919,2/14/2016 0:00,2/19/2016 0:00
5/6/2014 0:00,5/8/2014 0:00,2625,4021,306921,5/6/2014 0:00,5/9/2014 0:00
10/26/2014 0:00,10/30/2014 0:00,7389,45077,306924,10/26/2014 0:00,10/30/2014 0:00
7/30/2014 0:00,8/3/2014 0:00,3118,46093,306927,7/30/2014 0:00,8/3/2014 0:00
1/25/2018 0:00,1/27/2018 0:00,1737,37067,506928,1/26/2018 0:00,2/2/2018 0:00
2/16/2017 0:00,2/23/2017 0:00,5164,26161,106930,2/16/2017 0:00,3/2/2017 0:00
4/14/2016 0:00,4/19/2016 0:00,3786,53043,806934,4/14/2016 0:00,4/19/2016 0:00
5/16/2016 0:00,5/21/2016 0:00,1955,5045,406938,5/16/2016 0:00,5/21/2016 0:00
9/21/2014 0:00,9/28/2014 0:00,7915,26005,606939,9/21/2014 0:00,9/28/2014 0:00
5/6/2016 0:00,5/8/2016 0:00,5394,35009,106941,5/6/2016 0:00,5/8/2016 0:00
1/22/2014 0:00,1/22/2014 0:00,1465,1101,706942,1/22/2014 0:00,1/25/2014 0:00
5/29/2016 0:00,5/31/2016 0:00,1212,8035,806946,5/29/2016 0:00,6/1/2016 0:00
6/1/2017 0:00,6/6/2017 0:00,1249,48491,806948,6/1/2017 0:00,6/7/2017 0:00
12/13/2014 0:00,12/17/2014 0:00,3023,51600,506950,12/17/2014 0:00,12/27/2014 0:00
12/29/2017 0:00,1/2/2018 0:00,1290,30111,806953,12/29/2017 0:00,1/2/2018 0:00
9/14/2015 0:00,9/15/2015 0:00,2443,55073,406954,9/14/2015 0:00,9/15/2015 0:00
6/3/2017 0:00,6/5/2017 0:00,7455,55139,506955,6/8/2017 0:00,6/10/2017 0:00
6/20/2016 0:00,6/20/2016 0:00,7725,47123,506956,6/20/2016 0:00,6/21/2016 0:00
3/21/2016 0:00,3/26/2016 0:00,1572,19163,306957,3/21/2016 0:00,3/27/2016 0:00
3/13/2014 0:00,3/17/2014 0:00,8524,29007,106958,3/15/2014 0:00,3/19/2014 0:00
1/21/2016 0:00,1/27/2016 0:00,1765,28003,706959,1/21/2016 0:00,1/28/2016 0:00
6/17/2017 0:00,6/24/2017 0:00,4283,39025,506960,6/17/2017 0:00,6/24/2017 0:00
10/9/2017 0:00,10/15/2017 0:00,2289,47087,606964,10/9/2017 0:00,10/15/2017 0:00
2/10/2017 0:00,2/14/2017 0:00,2403,31131,606968,2/10/2017 0:00,2/14/2017 0:00
2/6/2017 0:00,2/13/2017 0:00,6992,55073,406970,2/6/2017 0:00,2/13/2017 0:00
3/7/2018 0:00,3/13/2018 0:00,7852,42039,406971,3/7/2018 0:00,3/13/2018 0:00
