ContractID,CustID,CountyID,FacilityID,Start Date,MRR,SLADays,End Date
18410137,3004,20091,810137,1/10/2018 0:00,"$1,440.00 ",2,12/31/2999 0:00
46010139,7179,12011,810139,11/10/2016 0:00,$437.00 ,2,12/31/2999 0:00
9210143,6307,45031,110143,2/23/2017 0:00,"$4,233.00 ",2,12/31/2999 0:00
46010150,4565,34025,710150,10/14/2014 0:00,$434.00 ,2,12/31/2999 0:00
82810152,1174,47029,410152,2/24/2016 0:00,"$7,060.00 ",2,12/31/2999 0:00
18410153,6698,42029,510153,12/13/2017 0:00,"$1,822.00 ",2,12/31/2999 0:00
9210162,7092,37147,410162,2/17/2014 0:00,"$6,790.00 ",2,12/31/2999 0:00
82810167,2640,1073,310167,10/2/2016 0:00,"$2,598.00 ",2,12/31/2999 0:00
46010170,6422,39061,210170,5/11/2018 0:00,$355.00 ,2,12/31/2999 0:00
46010179,7387,29189,210179,1/28/2016 0:00,"$16,580.00 ",2,12/31/2999 0:00
9210196,6020,45035,810196,3/14/2015 0:00,"$1,917.00 ",2,12/31/2999 0:00
82810211,3377,40027,510211,4/10/2017 0:00,"$3,643.00 ",2,12/31/2999 0:00
82810217,4946,36029,310217,3/27/2014 0:00,"$9,205.00 ",2,12/31/2999 0:00
36810222,8270,48085,710222,12/21/2016 0:00,"$9,335.00 ",2,12/31/2999 0:00
18410225,5863,19077,610225,8/16/2014 0:00,$513.00 ,2,12/31/2999 0:00
55210227,2913,18081,410227,10/29/2017 0:00,"$4,258.00 ",2,12/31/2999 0:00
82810232,3695,15001,210232,2/17/2014 0:00,"$1,816.00 ",2,12/31/2999 0:00
82810241,7045,32031,310241,3/6/2014 0:00,"$1,492.00 ",2,12/31/2999 0:00
46010248,3466,36089,110248,1/27/2017 0:00,"$19,230.00 ",2,12/31/2999 0:00
64410252,3337,48041,110252,1/13/2015 0:00,"$3,743.00 ",2,12/31/2999 0:00
27610262,7860,25001,810262,7/16/2017 0:00,"$2,653.00 ",2,12/31/2999 0:00
55210263,1654,47019,310263,7/3/2017 0:00,"$1,866.00 ",2,12/31/2999 0:00
18410264,8058,37127,810264,2/4/2013 0:00,"$14,010.00 ",2,12/31/2999 0:00
18410272,6733,18163,310272,4/6/2018 0:00,"$3,080.00 ",2,12/31/2999 0:00
82810273,6845,24025,810273,11/13/2012 0:00,"$18,270.00 ",2,12/31/2999 0:00
46010276,5089,47037,710276,12/6/2017 0:00,"$14,010.00 ",2,12/31/2999 0:00
9210293,6838,26093,510293,7/25/2017 0:00,"$15,280.00 ",2,12/31/2999 0:00
46010294,7718,20091,310294,4/7/2018 0:00,"$5,060.00 ",2,12/31/2999 0:00
73610298,5397,48141,410298,2/25/2014 0:00,"$1,429.00 ",2,12/31/2999 0:00
46010299,8115,8067,610299,4/23/2016 0:00,"$4,260.00 ",2,12/31/2999 0:00
18410303,7002,26125,310303,8/29/2016 0:00,"$3,693.00 ",2,12/31/2999 0:00
46010307,5727,12086,610307,8/3/2017 0:00,"$1,419.00 ",2,12/31/2999 0:00
9210308,2536,6067,310308,11/6/2015 0:00,"$1,759.00 ",2,12/31/2999 0:00
55210309,2948,16001,710309,9/20/2017 0:00,"$1,489.00 ",2,12/31/2999 0:00
9210310,8399,6001,610310,8/29/2017 0:00,"$12,440.00 ",2,12/31/2999 0:00
55210317,1363,26029,510317,8/27/2017 0:00,"$1,585.00 ",2,12/31/2999 0:00
55210318,7994,55063,810318,1/24/2017 0:00,"$18,060.00 ",2,12/31/2999 0:00
82810324,7648,42129,110324,4/20/2015 0:00,"$10,930.00 ",2,12/31/2999 0:00
55210345,8442,25027,710345,2/20/2018 0:00,"$7,210.00 ",2,12/31/2999 0:00
46010353,1668,51660,310353,9/5/2013 0:00,"$15,680.00 ",2,12/31/2999 0:00
18410357,1550,37061,610357,1/29/2016 0:00,"$3,715.00 ",2,12/31/2999 0:00
64410367,1391,40001,210367,6/21/2013 0:00,"$8,705.00 ",2,12/31/2999 0:00
46010373,3230,35047,810373,9/17/2012 0:00,"$1,260.00 ",2,12/31/2999 0:00
46010378,6606,55027,810378,10/29/2017 0:00,"$1,585.00 ",2,12/31/2999 0:00
9210387,7865,6099,410387,10/12/2015 0:00,"$27,615.00 ",2,12/31/2999 0:00
27610396,5796,53061,410396,3/5/2016 0:00,"$17,780.00 ",2,12/31/2999 0:00
82810397,1479,39157,810397,10/8/2016 0:00,"$6,800.00 ",2,12/31/2999 0:00
18410399,4709,23013,410399,3/8/2015 0:00,"$1,059.00 ",2,12/31/2999 0:00
27610409,8180,13169,810409,12/5/2015 0:00,$395.00 ,2,12/31/2999 0:00
9210410,2461,47009,210410,3/4/2016 0:00,"$18,870.00 ",2,12/31/2999 0:00
9210421,7895,12057,310421,1/20/2014 0:00,$322.00 ,2,12/31/2999 0:00
9210428,5673,23029,210428,12/7/2014 0:00,"$2,403.00 ",2,12/31/2999 0:00
9210431,7582,39035,610431,11/29/2017 0:00,"$10,240.00 ",2,12/31/2999 0:00
18410434,6752,47149,310434,9/21/2016 0:00,"$3,800.00 ",2,12/31/2999 0:00
64410447,3962,42029,710447,4/25/2016 0:00,"$1,747.00 ",2,12/31/2999 0:00
36810448,3017,12105,410448,7/28/2014 0:00,"$3,228.00 ",2,12/31/2999 0:00
27610450,7846,42071,810450,8/24/2016 0:00,"$9,615.00 ",2,12/31/2999 0:00
18410451,3971,53041,510451,12/29/2013 0:00,"$2,535.00 ",2,12/31/2999 0:00
82810461,7668,31043,810461,10/22/2016 0:00,"$1,001.00 ",2,12/31/2999 0:00
55210463,1978,27003,510463,4/29/2017 0:00,"$1,329.00 ",2,12/31/2999 0:00
46010465,4870,36065,210465,11/5/2016 0:00,$293.00 ,2,12/31/2999 0:00
73610471,6622,12095,710471,2/24/2015 0:00,$418.00 ,2,12/31/2999 0:00
18410476,4022,53061,410476,9/17/2017 0:00,"$14,490.00 ",2,12/31/2999 0:00
18410479,6477,36111,410479,10/10/2013 0:00,"$21,480.00 ",2,12/31/2999 0:00
64410487,7810,12033,510487,12/26/2017 0:00,"$1,726.00 ",2,12/31/2999 0:00
73610499,4236,42045,710499,9/4/2014 0:00,"$4,620.00 ",2,12/31/2999 0:00
82810504,5740,51041,710504,2/19/2018 0:00,"$4,918.00 ",2,12/31/2999 0:00
73610512,3984,54097,210512,11/3/2012 0:00,"$15,135.00 ",2,12/31/2999 0:00
82810520,7132,6075,610520,3/2/2018 0:00,"$7,835.00 ",2,12/31/2999 0:00
73610521,7035,22057,810521,7/21/2013 0:00,"$5,815.00 ",2,12/31/2999 0:00
73610529,3727,16001,810529,7/15/2016 0:00,"$12,930.00 ",2,12/31/2999 0:00
9210551,6843,48039,410551,10/27/2012 0:00,"$3,363.00 ",2,12/31/2999 0:00
64410553,1665,25027,610553,5/17/2015 0:00,"$16,870.00 ",2,12/31/2999 0:00
18410563,3818,17181,210563,2/5/2014 0:00,$312.00 ,2,12/31/2999 0:00
55210564,4673,48061,710564,4/19/2018 0:00,"$1,305.00 ",2,12/31/2999 0:00
73610566,7085,47157,610566,2/17/2018 0:00,$563.00 ,2,12/31/2999 0:00
18410568,3289,24033,210568,8/12/2014 0:00,"$3,008.00 ",2,12/31/2999 0:00
36810570,7105,13089,110570,7/11/2012 0:00,"$5,970.00 ",2,12/31/2999 0:00
73610572,3840,39119,310572,10/26/2012 0:00,$333.00 ,2,12/31/2999 0:00
27610576,2373,18089,610576,11/24/2016 0:00,"$1,961.00 ",2,12/31/2999 0:00
82810577,7656,24510,610577,6/30/2018 0:00,$299.00 ,2,12/31/2999 0:00
55210590,3034,29189,210590,1/31/2017 0:00,"$1,411.00 ",2,12/31/2999 0:00
73610597,8113,9011,710597,9/7/2016 0:00,$415.00 ,2,12/31/2999 0:00
55210600,2160,12095,310600,10/13/2016 0:00,"$1,139.00 ",2,12/31/2999 0:00
9210604,2153,6107,710604,8/15/2014 0:00,"$17,030.00 ",2,12/31/2999 0:00
36810610,2175,36103,610610,6/18/2014 0:00,"$15,735.00 ",2,12/31/2999 0:00
82810614,7333,39135,610614,11/20/2017 0:00,$524.00 ,2,12/31/2999 0:00
36810619,1985,36119,610619,9/1/2017 0:00,"$18,060.00 ",2,12/31/2999 0:00
9210621,6813,12011,110621,8/1/2014 0:00,"$3,193.00 ",2,12/31/2999 0:00
36810640,6491,34037,310640,9/21/2017 0:00,"$4,740.00 ",2,12/31/2999 0:00
73610645,5778,42011,810645,5/9/2016 0:00,$561.00 ,2,12/31/2999 0:00
82810650,8358,34003,710650,4/8/2018 0:00,"$15,610.00 ",2,12/31/2999 0:00
82810652,4117,55133,110652,6/9/2014 0:00,"$1,918.00 ",2,12/31/2999 0:00
9210661,7617,18015,110661,3/12/2016 0:00,"$4,303.00 ",2,12/31/2999 0:00
55210662,6432,8059,210662,9/15/2017 0:00,"$17,235.00 ",2,12/31/2999 0:00
46010666,6714,9001,710666,9/30/2016 0:00,"$1,451.00 ",2,12/31/2999 0:00
64410667,7714,50003,110667,8/7/2013 0:00,"$4,173.00 ",2,12/31/2999 0:00
64410669,7339,47009,610669,7/14/2014 0:00,"$4,648.00 ",2,12/31/2999 0:00
55210672,4935,36059,610672,3/23/2016 0:00,"$19,695.00 ",2,12/31/2999 0:00
46010673,3437,55039,610673,9/1/2014 0:00,"$1,895.00 ",2,12/31/2999 0:00
46010675,7360,47157,210675,12/22/2015 0:00,$581.00 ,2,12/31/2999 0:00
18410678,4941,36029,110678,3/14/2014 0:00,$456.00 ,2,12/31/2999 0:00
82810679,2969,51161,110679,2/28/2015 0:00,"$1,922.00 ",2,12/31/2999 0:00
18410684,3080,36029,810684,6/26/2015 0:00,"$18,930.00 ",2,12/31/2999 0:00
46010686,3588,29077,710686,9/26/2013 0:00,"$15,630.00 ",2,12/31/2999 0:00
36810692,2511,26147,510692,8/3/2014 0:00,"$6,530.00 ",2,12/31/2999 0:00
73610695,5642,55087,510695,10/2/2013 0:00,"$4,083.00 ",2,12/31/2999 0:00
82810701,3869,20021,210701,6/7/2018 0:00,"$17,385.00 ",2,12/31/2999 0:00
64410702,3516,51185,510702,12/7/2012 0:00,"$12,590.00 ",2,12/31/2999 0:00
64410709,1723,51750,110709,1/29/2015 0:00,"$26,265.00 ",2,12/31/2999 0:00
55210721,7322,18019,510721,1/26/2018 0:00,"$16,305.00 ",2,12/31/2999 0:00
82810723,3380,27039,110723,3/31/2015 0:00,"$3,575.00 ",2,12/31/2999 0:00
64410731,8456,55059,610731,3/16/2016 0:00,"$24,900.00 ",2,12/31/2999 0:00
9210733,5488,37149,410733,1/10/2015 0:00,"$3,343.00 ",2,12/31/2999 0:00
36810734,8045,41003,410734,6/6/2017 0:00,$386.00 ,2,12/31/2999 0:00
18410752,5863,39041,710752,8/5/2016 0:00,$334.00 ,2,12/31/2999 0:00
55210759,3433,37107,810759,12/22/2014 0:00,"$7,875.00 ",2,12/31/2999 0:00
82810763,2979,25021,610763,4/12/2016 0:00,"$1,196.00 ",2,12/31/2999 0:00
64410765,2969,26163,810765,1/24/2017 0:00,"$13,800.00 ",2,12/31/2999 0:00
36810776,1052,39149,510776,7/30/2017 0:00,"$2,745.00 ",2,12/31/2999 0:00
36810781,8389,13089,510781,8/5/2016 0:00,"$8,950.00 ",2,12/31/2999 0:00
27610785,4779,45019,110785,2/8/2013 0:00,"$8,705.00 ",2,12/31/2999 0:00
36810786,6381,39069,510786,9/29/2017 0:00,"$14,020.00 ",2,12/31/2999 0:00
9210787,2545,34003,710787,4/13/2015 0:00,"$6,270.00 ",2,12/31/2999 0:00
9210797,5548,51109,210797,11/21/2015 0:00,"$3,558.00 ",2,12/31/2999 0:00
36810800,2851,12011,410800,9/29/2012 0:00,"$23,190.00 ",2,12/31/2999 0:00
82810806,6583,48029,510806,6/2/2014 0:00,"$2,700.00 ",2,12/31/2999 0:00
73610808,6385,17043,710808,5/28/2018 0:00,$514.00 ,2,12/31/2999 0:00
36810816,7015,24013,210816,11/13/2015 0:00,"$1,559.00 ",2,12/31/2999 0:00
55210827,8261,51177,410827,4/15/2017 0:00,"$1,856.00 ",2,12/31/2999 0:00
9210829,3774,42101,210829,9/12/2012 0:00,"$4,245.00 ",2,12/31/2999 0:00
64410842,5279,55017,610842,3/14/2016 0:00,"$19,395.00 ",2,12/31/2999 0:00
9210847,3214,37067,110847,10/23/2015 0:00,"$6,585.00 ",2,12/31/2999 0:00
64410849,6202,48439,810849,7/9/2013 0:00,"$1,635.00 ",2,12/31/2999 0:00
27610853,5604,48107,510853,4/5/2018 0:00,"$4,433.00 ",2,12/31/2999 0:00
18410872,1770,36119,810872,9/3/2013 0:00,$448.00 ,2,12/31/2999 0:00
36810879,1959,45079,510879,6/28/2018 0:00,"$17,850.00 ",2,12/31/2999 0:00
9210880,2856,37013,410880,12/21/2015 0:00,"$1,801.00 ",2,12/31/2999 0:00
55210884,3930,13121,210884,10/22/2014 0:00,"$7,700.00 ",2,12/31/2999 0:00
73610890,7321,37057,310890,6/18/2015 0:00,"$11,840.00 ",2,12/31/2999 0:00
36810892,3540,48215,510892,9/5/2014 0:00,"$6,010.00 ",2,12/31/2999 0:00
46010894,1675,34035,210894,5/17/2018 0:00,"$5,130.00 ",2,12/31/2999 0:00
36810899,6462,23007,310899,3/24/2017 0:00,$479.00 ,2,12/31/2999 0:00
36810920,1553,48215,810920,12/18/2015 0:00,"$29,055.00 ",2,12/31/2999 0:00
82810921,6518,53065,610921,5/7/2013 0:00,"$9,435.00 ",2,12/31/2999 0:00
82810922,3689,8005,110922,1/18/2015 0:00,"$4,343.00 ",2,12/31/2999 0:00
46010931,1455,45003,710931,11/14/2016 0:00,"$8,870.00 ",2,12/31/2999 0:00
36810935,7674,17201,610935,1/26/2017 0:00,"$11,850.00 ",2,12/31/2999 0:00
64410937,1039,49003,110937,9/12/2013 0:00,"$5,190.00 ",2,12/31/2999 0:00
46010938,1122,51165,310938,6/20/2016 0:00,"$1,616.00 ",2,12/31/2999 0:00
36810946,2006,20173,410946,7/16/2015 0:00,"$14,140.00 ",2,12/31/2999 0:00
36810949,4201,21185,510949,9/17/2017 0:00,"$3,215.00 ",2,12/31/2999 0:00
27610950,4138,39035,610950,4/16/2017 0:00,"$6,845.00 ",2,12/31/2999 0:00
73610953,6502,39017,510953,2/12/2017 0:00,"$24,270.00 ",2,12/31/2999 0:00
36810957,5307,42027,210957,10/15/2015 0:00,"$1,804.00 ",2,12/31/2999 0:00
9210963,3972,47011,110963,1/18/2017 0:00,"$19,905.00 ",2,12/31/2999 0:00
9210973,3829,40027,310973,2/21/2018 0:00,"$6,960.00 ",2,12/31/2999 0:00
9210976,3731,26125,710976,3/6/2014 0:00,$455.00 ,2,12/31/2999 0:00
27610979,4784,20173,810979,1/9/2017 0:00,"$10,730.00 ",2,12/31/2999 0:00
64410981,7822,37067,210981,1/19/2017 0:00,$341.00 ,2,12/31/2999 0:00
64410984,3039,28075,410984,8/7/2016 0:00,"$2,828.00 ",2,12/31/2999 0:00
55211001,7980,42047,711001,1/11/2017 0:00,$309.00 ,2,12/31/2999 0:00
46011010,6962,36001,411010,10/20/2016 0:00,"$8,255.00 ",2,12/31/2999 0:00
46011012,5398,37049,711012,2/4/2018 0:00,$383.00 ,2,12/31/2999 0:00
73611013,3778,12086,711013,7/15/2017 0:00,"$11,820.00 ",2,12/31/2999 0:00
82811020,6115,48157,311020,8/10/2015 0:00,"$19,545.00 ",2,12/31/2999 0:00
46011023,3881,29077,511023,4/27/2018 0:00,"$15,760.00 ",2,12/31/2999 0:00
82811029,5245,39043,211029,6/8/2017 0:00,"$5,210.00 ",2,12/31/2999 0:00
82811032,4260,53061,511032,6/24/2017 0:00,"$9,700.00 ",2,12/31/2999 0:00
46011043,6561,54031,111043,12/27/2015 0:00,$478.00 ,2,12/31/2999 0:00
64411047,2484,6029,411047,12/15/2016 0:00,"$22,995.00 ",2,12/31/2999 0:00
27611049,5856,37129,211049,9/28/2012 0:00,"$5,730.00 ",2,12/31/2999 0:00
9211052,3515,53053,311052,4/16/2017 0:00,"$7,445.00 ",2,12/31/2999 0:00
9211069,5084,13067,611069,9/30/2016 0:00,"$11,810.00 ",2,12/31/2999 0:00
55211073,6958,21111,511073,7/4/2015 0:00,"$1,315.00 ",2,12/31/2999 0:00
64411083,5423,49035,811083,2/11/2017 0:00,"$3,603.00 ",2,12/31/2999 0:00
9211088,1348,48085,111088,7/23/2013 0:00,$947.00 ,2,12/31/2999 0:00
64411092,3361,34031,511092,10/17/2014 0:00,"$18,850.00 ",2,12/31/2999 0:00
64411093,7208,5109,711093,1/10/2018 0:00,$389.00 ,2,12/31/2999 0:00
9211098,3682,8014,711098,12/8/2014 0:00,"$6,590.00 ",2,12/31/2999 0:00
36811100,1490,42091,411100,4/24/2018 0:00,"$12,880.00 ",2,12/31/2999 0:00
18411105,1893,51650,811105,3/21/2015 0:00,$356.00 ,2,12/31/2999 0:00
36811108,3944,34021,611108,11/15/2015 0:00,"$18,510.00 ",2,12/31/2999 0:00
55211109,4254,27053,711109,5/2/2015 0:00,"$3,958.00 ",2,12/31/2999 0:00
27611110,1497,5055,711110,2/4/2014 0:00,"$21,975.00 ",2,12/31/2999 0:00
18411124,7773,6071,211124,6/7/2015 0:00,"$6,770.00 ",2,12/31/2999 0:00
82811141,3198,6023,111141,3/16/2016 0:00,"$1,949.00 ",2,12/31/2999 0:00
55211142,8217,36115,411142,4/29/2013 0:00,"$3,240.00 ",2,12/31/2999 0:00
46011144,6300,26099,211144,12/1/2015 0:00,"$4,908.00 ",2,12/31/2999 0:00
18411148,2349,45091,311148,3/28/2015 0:00,$372.00 ,2,12/31/2999 0:00
73611151,1927,48439,611151,9/13/2017 0:00,"$23,895.00 ",2,12/31/2999 0:00
55211152,4923,45091,411152,1/7/2015 0:00,"$2,950.00 ",2,12/31/2999 0:00
9211156,1256,48029,311156,7/18/2017 0:00,"$23,550.00 ",2,12/31/2999 0:00
64411161,5320,48503,411161,5/20/2018 0:00,"$1,780.00 ",2,12/31/2999 0:00
27611162,6776,48491,411162,6/26/2017 0:00,$572.00 ,2,12/31/2999 0:00
46011171,7888,6067,711171,6/16/2018 0:00,"$1,058.00 ",2,12/31/2999 0:00
9211184,3774,39017,211184,6/29/2017 0:00,"$1,074.00 ",2,12/31/2999 0:00
27611185,6457,8123,511185,12/9/2017 0:00,$537.00 ,2,12/31/2999 0:00
27611188,6394,27131,311188,12/11/2017 0:00,"$17,190.00 ",2,12/31/2999 0:00
82811191,2380,48221,711191,6/20/2015 0:00,"$15,490.00 ",2,12/31/2999 0:00
73611202,2383,51153,111202,9/12/2017 0:00,"$3,490.00 ",2,12/31/2999 0:00
46011208,5279,6013,311208,3/16/2016 0:00,"$2,463.00 ",2,12/31/2999 0:00
73611217,4177,48085,111217,6/26/2016 0:00,"$9,700.00 ",2,12/31/2999 0:00
36811221,2451,17097,811221,4/18/2016 0:00,$313.00 ,2,12/31/2999 0:00
73611225,1662,12127,511225,8/14/2017 0:00,"$1,796.00 ",2,12/31/2999 0:00
82811227,4002,36087,811227,11/24/2016 0:00,"$3,328.00 ",2,12/31/2999 0:00
36811248,3869,8101,811248,5/20/2017 0:00,"$24,480.00 ",2,12/31/2999 0:00
73611250,2805,31109,111250,7/24/2017 0:00,"$2,428.00 ",2,12/31/2999 0:00
46011257,3977,39093,211257,5/6/2015 0:00,"$1,647.00 ",2,12/31/2999 0:00
64411265,7879,36103,311265,5/21/2017 0:00,"$11,500.00 ",2,12/31/2999 0:00
64411266,3319,1115,511266,4/15/2017 0:00,"$1,039.00 ",2,12/31/2999 0:00
46011271,8344,55021,711271,10/4/2015 0:00,"$11,620.00 ",2,12/31/2999 0:00
55211274,6687,18135,511274,3/13/2015 0:00,"$1,926.00 ",2,12/31/2999 0:00
82811275,2255,13097,611275,2/3/2016 0:00,"$3,198.00 ",2,12/31/2999 0:00
73611276,4912,5119,311276,7/7/2015 0:00,"$4,233.00 ",2,12/31/2999 0:00
82811278,5025,45035,111278,1/17/2013 0:00,"$25,965.00 ",2,12/31/2999 0:00
82811284,5006,13089,111284,8/28/2014 0:00,$434.00 ,2,12/31/2999 0:00
18411298,6250,34005,711298,11/27/2016 0:00,"$20,580.00 ",2,12/31/2999 0:00
55211302,3169,28047,811302,9/10/2016 0:00,"$9,110.00 ",2,12/31/2999 0:00
73611304,4554,18035,411304,8/8/2013 0:00,"$18,550.00 ",2,12/31/2999 0:00
36811318,2266,21203,111318,4/28/2014 0:00,"$23,835.00 ",2,12/31/2999 0:00
36811324,5059,27097,511324,6/27/2013 0:00,"$9,840.00 ",2,12/31/2999 0:00
36811325,3267,17089,111325,4/11/2017 0:00,"$1,672.00 ",2,12/31/2999 0:00
36811332,4860,13063,811332,10/5/2017 0:00,"$1,410.00 ",2,12/31/2999 0:00
9211333,5801,53077,111333,11/29/2015 0:00,"$9,400.00 ",2,12/31/2999 0:00
9211336,3529,24005,111336,7/29/2016 0:00,"$1,435.00 ",2,12/31/2999 0:00
9211342,3366,32003,511342,6/27/2017 0:00,"$1,229.00 ",2,12/31/2999 0:00
64411350,3009,18159,511350,9/11/2017 0:00,"$18,700.00 ",2,12/31/2999 0:00
27611366,4291,22081,611366,9/24/2013 0:00,$397.00 ,2,12/31/2999 0:00
46011372,1011,6085,211372,11/12/2017 0:00,"$6,165.00 ",2,12/31/2999 0:00
18411377,6489,21071,211377,9/21/2016 0:00,"$4,508.00 ",2,12/31/2999 0:00
82811385,1160,21177,711385,3/5/2016 0:00,"$6,830.00 ",2,12/31/2999 0:00
9211387,8426,17043,711387,7/30/2014 0:00,"$16,950.00 ",2,12/31/2999 0:00
64411410,4113,36119,511410,5/3/2017 0:00,"$1,873.00 ",2,12/31/2999 0:00
36811411,2139,21111,211411,10/4/2016 0:00,"$3,390.00 ",2,12/31/2999 0:00
64411424,3697,24033,311424,6/15/2016 0:00,"$16,580.00 ",2,12/31/2999 0:00
73611429,7834,12095,711429,4/4/2016 0:00,$566.00 ,2,12/31/2999 0:00
27611431,6036,6077,211431,2/21/2017 0:00,"$6,275.00 ",2,12/31/2999 0:00
46011433,7246,53021,111433,3/29/2014 0:00,"$2,918.00 ",2,12/31/2999 0:00
55211447,4075,48491,111447,7/26/2017 0:00,"$27,225.00 ",2,12/31/2999 0:00
36811451,1593,18127,111451,10/9/2016 0:00,"$10,600.00 ",2,12/31/2999 0:00
9211453,5161,26099,811453,12/20/2013 0:00,"$1,195.00 ",2,12/31/2999 0:00
18411463,2387,54039,511463,11/14/2014 0:00,"$11,530.00 ",2,12/31/2999 0:00
27611480,5415,51810,811480,5/7/2016 0:00,$560.00 ,2,12/31/2999 0:00
55211482,7508,12057,411482,12/25/2012 0:00,"$28,080.00 ",2,12/31/2999 0:00
64411485,6111,36103,311485,12/5/2014 0:00,"$15,255.00 ",2,12/31/2999 0:00
18411493,6564,6095,111493,12/16/2012 0:00,"$1,247.00 ",2,12/31/2999 0:00
27611497,2332,40027,611497,3/24/2016 0:00,$352.00 ,2,12/31/2999 0:00
18411504,4125,48303,411504,2/22/2014 0:00,"$4,855.00 ",2,12/31/2999 0:00
9211511,1235,18113,211511,6/26/2015 0:00,"$5,945.00 ",2,12/31/2999 0:00
9211514,6878,23011,611514,7/22/2016 0:00,"$3,818.00 ",2,12/31/2999 0:00
46011526,2466,6071,711526,4/23/2016 0:00,"$15,435.00 ",2,12/31/2999 0:00
9211528,7084,34013,511528,8/21/2014 0:00,"$1,113.00 ",2,12/31/2999 0:00
46011529,6996,41019,411529,9/10/2017 0:00,"$23,190.00 ",2,12/31/2999 0:00
55211537,5050,45063,111537,2/3/2018 0:00,$291.00 ,2,12/31/2999 0:00
46011549,1623,34005,411549,9/5/2014 0:00,"$28,575.00 ",2,12/31/2999 0:00
73611554,6719,56015,411554,6/13/2014 0:00,$535.00 ,2,12/31/2999 0:00
9211557,8511,36093,411557,5/14/2015 0:00,"$9,145.00 ",2,12/31/2999 0:00
9211558,6957,34021,811558,7/24/2017 0:00,$350.00 ,2,12/31/2999 0:00
73611563,1651,30093,111563,7/14/2017 0:00,"$9,365.00 ",2,12/31/2999 0:00
27611567,1715,42049,711567,12/18/2012 0:00,"$14,940.00 ",2,12/31/2999 0:00
64411578,2266,48141,711578,2/4/2017 0:00,"$25,230.00 ",2,12/31/2999 0:00
55211585,2969,26099,211585,11/30/2015 0:00,"$2,340.00 ",2,12/31/2999 0:00
82811586,2796,37119,111586,3/16/2015 0:00,$413.00 ,2,12/31/2999 0:00
82811591,6839,13067,311591,9/4/2015 0:00,"$6,425.00 ",2,12/31/2999 0:00
36811597,4478,30031,811597,5/13/2016 0:00,$495.00 ,2,12/31/2999 0:00
27611628,8185,12091,611628,8/21/2015 0:00,"$1,344.00 ",2,12/31/2999 0:00
64411629,3069,48029,111629,4/26/2016 0:00,"$2,783.00 ",2,12/31/2999 0:00
18411637,5319,34027,611637,2/27/2017 0:00,"$4,685.00 ",2,12/31/2999 0:00
46011640,1884,51153,711640,9/28/2016 0:00,"$21,720.00 ",2,12/31/2999 0:00
27611643,5871,13121,311643,12/17/2016 0:00,"$14,390.00 ",2,12/31/2999 0:00
64411648,3518,17129,111648,1/31/2017 0:00,"$13,790.00 ",2,12/31/2999 0:00
9211658,6778,29215,111658,3/5/2016 0:00,"$1,316.00 ",2,12/31/2999 0:00
64411659,2156,20173,511659,9/17/2015 0:00,"$16,600.00 ",2,12/31/2999 0:00
55211666,2443,13045,311666,8/25/2017 0:00,"$7,560.00 ",2,12/31/2999 0:00
18411673,7724,22079,111673,8/2/2013 0:00,"$7,030.00 ",2,12/31/2999 0:00
55211677,4849,26139,811677,12/21/2016 0:00,"$25,260.00 ",2,12/31/2999 0:00
82811679,7832,53077,611679,4/16/2018 0:00,"$1,566.00 ",2,12/31/2999 0:00
73611682,7667,12086,411682,5/5/2016 0:00,"$26,880.00 ",2,12/31/2999 0:00
36811685,6755,21199,411685,3/6/2018 0:00,"$1,929.00 ",2,12/31/2999 0:00
55211698,2523,37157,711698,8/31/2017 0:00,"$2,603.00 ",2,12/31/2999 0:00
27611699,1474,34023,811699,10/27/2017 0:00,$510.00 ,2,12/31/2999 0:00
64411716,2806,47037,611716,7/24/2015 0:00,"$1,022.00 ",2,12/31/2999 0:00
46011720,5067,37189,211720,12/12/2016 0:00,$542.00 ,2,12/31/2999 0:00
9211721,4050,30067,411721,1/26/2013 0:00,"$22,560.00 ",2,12/31/2999 0:00
64411728,2697,5027,811728,5/31/2017 0:00,"$9,760.00 ",2,12/31/2999 0:00
46011729,5694,36047,611729,11/7/2016 0:00,"$1,034.00 ",2,12/31/2999 0:00
73611732,4889,1073,311732,7/30/2016 0:00,"$4,548.00 ",2,12/31/2999 0:00
55211734,3644,26021,511734,6/21/2016 0:00,$509.00 ,2,12/31/2999 0:00
27611738,7489,48287,211738,8/21/2017 0:00,"$3,583.00 ",2,12/31/2999 0:00
55211748,7252,27033,711748,11/26/2015 0:00,"$1,903.00 ",2,12/31/2999 0:00
73611755,1045,9001,611755,1/27/2013 0:00,"$25,110.00 ",2,12/31/2999 0:00
46011756,6530,9009,411756,6/6/2018 0:00,"$4,268.00 ",2,12/31/2999 0:00
46011759,5740,55015,311759,4/30/2017 0:00,"$1,686.00 ",2,12/31/2999 0:00
46011766,2660,26107,211766,1/11/2015 0:00,"$7,810.00 ",2,12/31/2999 0:00
36811767,8045,42091,411767,5/10/2013 0:00,"$19,305.00 ",2,12/31/2999 0:00
36811769,8094,6065,611769,2/9/2016 0:00,"$16,940.00 ",2,12/31/2999 0:00
64411771,4275,47011,311771,8/1/2017 0:00,"$4,655.00 ",2,12/31/2999 0:00
9211783,4341,16065,411783,9/12/2017 0:00,"$16,320.00 ",2,12/31/2999 0:00
36811784,6851,41005,711784,11/10/2016 0:00,"$9,510.00 ",2,12/31/2999 0:00
