InquiryDate,CountyID,CustID,EstOpptySize,ResponseDate,Result,QuoteAmt,Days to Respond
8/19/2015 0:00,28049,7298,300,9/4/2015 0:00,Won,292,16
10/18/2014 0:00,1015,8000,300,11/3/2014 0:00,Won,342,16
6/28/2015 0:00,45055,6446,300,7/14/2015 0:00,Won,393,16
7/27/2014 0:00,13185,4074,300,8/12/2014 0:00,Won,299,16
2/25/2017 0:00,37195,7181,300,3/13/2017 0:00,Won,214,16
8/29/2014 0:00,13051,2597,300,9/14/2014 0:00,Won,228,16
3/14/2015 0:00,13067,7364,300,3/30/2015 0:00,Won,226,16
5/16/2018 0:00,45083,7482,300,6/1/2018 0:00,Won,218,16
3/8/2017 0:00,51087,6260,300,3/24/2017 0:00,Won,364,16
2/6/2014 0:00,13217,2968,300,2/22/2014 0:00,Won,303,16
11/25/2015 0:00,51059,6214,300,12/11/2015 0:00,Won,389,16
2/21/2014 0:00,51710,2611,300,3/9/2014 0:00,Won,298,16
1/9/2016 0:00,13077,3613,300,1/25/2016 0:00,Won,341,16
11/19/2015 0:00,13031,4421,300,12/5/2015 0:00,Won,212,16
8/3/2016 0:00,37089,7876,300,8/19/2016 0:00,Won,412,16
4/6/2017 0:00,48215,1411,300,4/21/2017 0:00,Won,404,15
3/31/2016 0:00,48113,1982,300,4/15/2016 0:00,Won,219,15
11/15/2016 0:00,4027,1100,300,11/30/2016 0:00,Won,401,15
3/7/2016 0:00,48427,6404,300,3/22/2016 0:00,Won,272,15
4/19/2014 0:00,4013,3849,300,5/4/2014 0:00,Won,381,15
5/20/2014 0:00,48041,3812,300,6/4/2014 0:00,Won,380,15
5/25/2015 0:00,4013,1370,300,6/9/2015 0:00,Won,389,15
3/15/2016 0:00,4013,7748,300,3/30/2016 0:00,Won,290,15
4/15/2018 0:00,48113,3827,300,4/30/2018 0:00,Won,442,15
3/22/2018 0:00,48303,1617,300,4/6/2018 0:00,Won,411,15
3/13/2017 0:00,48215,8415,300,3/28/2017 0:00,Won,284,15
6/4/2016 0:00,21093,1491,300,6/19/2016 0:00,Won,224,15
11/21/2017 0:00,21067,4527,300,12/6/2017 0:00,Won,320,15
1/18/2015 0:00,5125,5059,300,2/2/2015 0:00,Won,303,15
5/25/2015 0:00,21111,5720,300,6/9/2015 0:00,Won,253,15
4/2/2015 0:00,47179,8030,300,4/17/2015 0:00,Won,427,15
1/31/2014 0:00,54037,1655,300,2/15/2014 0:00,Won,323,15
2/19/2017 0:00,47157,7878,300,3/6/2017 0:00,Won,259,15
8/26/2016 0:00,21021,3876,300,9/10/2016 0:00,Won,299,15
11/27/2017 0:00,29057,2332,300,12/12/2017 0:00,Won,285,15
6/29/2018 0:00,40017,5687,300,7/14/2018 0:00,Won,221,15
7/9/2014 0:00,19087,6744,300,7/24/2014 0:00,Won,444,15
1/20/2017 0:00,29097,5260,300,2/4/2017 0:00,Won,363,15
11/21/2017 0:00,15003,3289,300,12/6/2017 0:00,Won,399,15
2/23/2016 0:00,15003,2810,300,3/9/2016 0:00,Won,358,15
9/21/2015 0:00,6001,6612,300,10/6/2015 0:00,Won,437,15
9/18/2017 0:00,6001,1946,300,10/3/2017 0:00,Won,407,15
9/19/2016 0:00,6081,3584,300,10/4/2016 0:00,Won,338,15
9/8/2014 0:00,6001,5806,300,9/23/2014 0:00,Won,349,15
11/21/2014 0:00,6071,3158,300,12/6/2014 0:00,Won,331,15
4/9/2017 0:00,15003,3620,300,4/24/2017 0:00,Won,403,15
6/23/2018 0:00,6071,4004,300,7/8/2018 0:00,Won,342,15
11/18/2014 0:00,6099,3960,300,12/3/2014 0:00,Won,366,15
3/21/2015 0:00,15003,2868,300,4/5/2015 0:00,Won,394,15
3/17/2018 0:00,6019,2118,300,4/1/2018 0:00,Won,395,15
4/30/2016 0:00,6073,7524,300,5/15/2016 0:00,Won,216,15
4/15/2018 0:00,6061,6190,300,4/30/2018 0:00,Won,318,15
5/16/2017 0:00,6073,2531,300,5/31/2017 0:00,Won,448,15
5/29/2017 0:00,32003,6734,300,6/13/2017 0:00,Won,256,15
8/10/2014 0:00,41051,4628,300,8/25/2014 0:00,Won,373,15
8/26/2016 0:00,41051,5612,300,9/10/2016 0:00,Won,262,15
10/23/2017 0:00,53053,1210,300,11/7/2017 0:00,Won,404,15
6/5/2015 0:00,25025,6932,300,6/20/2015 0:00,Won,444,15
7/29/2015 0:00,25005,1597,300,8/13/2015 0:00,Won,374,15
1/2/2018 0:00,36087,4407,300,1/17/2018 0:00,Won,394,15
1/4/2018 0:00,25009,2243,300,1/19/2018 0:00,Won,229,15
1/26/2017 0:00,23025,6902,300,2/10/2017 0:00,Won,213,15
11/20/2015 0:00,36047,3155,300,12/5/2015 0:00,Won,395,15
9/10/2014 0:00,36067,5783,300,9/25/2014 0:00,Won,397,15
7/20/2016 0:00,25017,5321,300,8/4/2016 0:00,Won,287,15
9/4/2016 0:00,36007,3299,300,9/19/2016 0:00,Won,371,15
5/20/2016 0:00,44005,3122,300,6/4/2016 0:00,Won,290,15
12/19/2014 0:00,36005,5914,300,1/3/2015 0:00,Won,367,15
5/16/2015 0:00,36061,6194,300,5/31/2015 0:00,Won,339,15
3/4/2018 0:00,23031,1485,300,3/19/2018 0:00,Won,404,15
5/7/2016 0:00,25021,2381,300,5/22/2016 0:00,Won,415,15
10/7/2016 0:00,36089,2843,300,10/22/2016 0:00,Won,305,15
11/19/2014 0:00,36075,2490,300,12/4/2014 0:00,Won,325,15
1/25/2016 0:00,27053,1072,300,2/9/2016 0:00,Won,343,15
6/29/2017 0:00,27163,1288,300,7/14/2017 0:00,Won,403,15
5/21/2018 0:00,8031,5804,300,6/5/2018 0:00,Won,334,15
5/3/2017 0:00,27037,2494,300,5/18/2017 0:00,Won,326,15
4/14/2017 0:00,8059,3702,300,4/29/2017 0:00,Won,253,15
12/31/2014 0:00,42089,5906,300,1/15/2015 0:00,Won,363,15
2/4/2014 0:00,24510,1835,300,2/19/2014 0:00,Won,378,15
3/13/2015 0:00,24031,6312,300,3/28/2015 0:00,Won,296,15
2/17/2014 0:00,42097,1866,300,3/4/2014 0:00,Won,397,15
3/6/2018 0:00,42031,7654,300,3/21/2018 0:00,Won,316,15
2/21/2015 0:00,42081,6113,300,3/8/2015 0:00,Won,408,15
12/11/2017 0:00,24031,5422,300,12/26/2017 0:00,Won,293,15
7/16/2014 0:00,24025,2898,300,7/31/2014 0:00,Won,236,15
6/5/2014 0:00,42091,1200,300,6/20/2014 0:00,Won,226,15
7/13/2015 0:00,34003,6814,300,7/28/2015 0:00,Won,450,15
7/16/2014 0:00,42003,2836,300,7/31/2014 0:00,Won,225,15
10/25/2015 0:00,42003,3956,300,11/9/2015 0:00,Won,417,15
8/16/2017 0:00,39017,4062,300,8/31/2017 0:00,Won,371,15
5/5/2017 0:00,17031,1621,300,5/20/2017 0:00,Won,234,15
6/11/2015 0:00,26163,1049,300,6/26/2015 0:00,Won,268,15
1/22/2014 0:00,26161,6097,300,2/6/2014 0:00,Won,320,15
4/26/2015 0:00,39157,7452,300,5/11/2015 0:00,Won,398,15
11/6/2015 0:00,26125,6427,300,11/21/2015 0:00,Won,322,15
9/21/2016 0:00,26081,7418,300,10/6/2016 0:00,Won,348,15
6/1/2016 0:00,17019,8540,300,6/16/2016 0:00,Won,317,15
1/24/2018 0:00,26081,5514,300,2/8/2018 0:00,Won,418,15
12/15/2017 0:00,55117,3974,300,12/30/2017 0:00,Won,442,15
5/21/2017 0:00,18057,6449,300,6/5/2017 0:00,Won,224,15
4/14/2014 0:00,39035,1359,300,4/29/2014 0:00,Won,418,15
3/14/2017 0:00,26077,6929,300,3/29/2017 0:00,Won,294,15
8/14/2016 0:00,39095,8321,300,8/29/2016 0:00,Won,328,15
7/6/2016 0:00,17201,6423,300,7/21/2016 0:00,Won,398,15
3/24/2016 0:00,17031,4618,300,4/8/2016 0:00,Won,411,15
5/4/2016 0:00,17107,2555,300,5/19/2016 0:00,Won,348,15
9/6/2014 0:00,26115,6143,300,9/21/2014 0:00,Won,246,15
6/9/2016 0:00,39019,4920,300,6/24/2016 0:00,Won,242,15
9/13/2014 0:00,39049,5516,300,9/28/2014 0:00,Won,241,15
11/17/2015 0:00,17031,1859,300,12/2/2015 0:00,Won,270,15
6/19/2016 0:00,26163,3742,300,7/4/2016 0:00,Won,432,15
2/14/2014 0:00,17031,4184,300,3/1/2014 0:00,Won,349,15
6/24/2014 0:00,26061,4682,300,7/9/2014 0:00,Won,367,15
5/20/2016 0:00,12065,3583,300,6/4/2016 0:00,Won,332,15
3/23/2017 0:00,12111,8453,300,4/7/2017 0:00,Won,308,15
5/17/2018 0:00,1081,2652,300,6/1/2018 0:00,Won,254,15
8/27/2015 0:00,12099,3614,300,9/11/2015 0:00,Won,266,15
10/29/2016 0:00,12117,2205,300,11/13/2016 0:00,Won,361,15
1/22/2016 0:00,12057,6532,300,2/6/2016 0:00,Won,357,15
2/24/2014 0:00,12069,2682,300,3/11/2014 0:00,Won,266,15
9/19/2017 0:00,1107,7457,300,10/4/2017 0:00,Won,318,15
1/10/2018 0:00,12031,2961,300,1/25/2018 0:00,Won,266,15
8/23/2015 0:00,1121,5672,300,9/7/2015 0:00,Won,297,15
9/7/2017 0:00,12061,1060,300,9/22/2017 0:00,Won,371,15
1/8/2017 0:00,22087,6265,300,1/23/2017 0:00,Won,407,15
3/27/2015 0:00,12115,1314,300,4/11/2015 0:00,Won,429,15
11/6/2016 0:00,12081,4072,300,11/21/2016 0:00,Won,407,15
8/3/2017 0:00,13013,8048,300,8/18/2017 0:00,Won,295,15
11/4/2017 0:00,45039,5707,300,11/19/2017 0:00,Won,290,15
6/30/2018 0:00,51063,6212,300,7/15/2018 0:00,Won,225,15
8/20/2017 0:00,37097,3550,300,9/4/2017 0:00,Won,352,15
5/25/2015 0:00,51059,6635,300,6/9/2015 0:00,Won,320,15
6/3/2017 0:00,45007,6850,300,6/18/2017 0:00,Won,362,15
10/5/2016 0:00,13045,7746,300,10/20/2016 0:00,Won,280,15
1/16/2016 0:00,37081,4905,300,1/31/2016 0:00,Won,357,15
4/10/2016 0:00,51810,6998,300,4/25/2016 0:00,Won,318,15
3/18/2014 0:00,45015,5480,300,4/2/2014 0:00,Won,394,15
9/23/2015 0:00,37081,1171,300,10/8/2015 0:00,Won,390,15
8/16/2015 0:00,51153,6712,300,8/31/2015 0:00,Won,450,15
4/27/2015 0:00,37071,8203,300,5/12/2015 0:00,Won,377,15
4/18/2018 0:00,13223,2255,300,5/3/2018 0:00,Won,314,15
6/10/2018 0:00,45051,2650,300,6/25/2018 0:00,Won,348,15
4/4/2018 0:00,37147,6332,300,4/19/2018 0:00,Won,388,15
3/4/2017 0:00,13121,3283,300,3/19/2017 0:00,Won,330,15
7/16/2017 0:00,13073,2804,300,7/31/2017 0:00,Won,408,15
3/29/2016 0:00,48167,2122,300,4/11/2016 0:00,Won,335,13
2/4/2014 0:00,48439,4060,300,2/17/2014 0:00,Won,236,13
1/30/2018 0:00,48339,8559,300,2/12/2018 0:00,Won,401,13
5/19/2014 0:00,48113,2841,300,6/1/2014 0:00,Won,314,13
8/11/2015 0:00,48203,7226,300,8/24/2015 0:00,Won,243,13
1/17/2016 0:00,48479,6462,300,1/30/2016 0:00,Won,276,13
1/13/2015 0:00,48303,7852,300,1/26/2015 0:00,Won,380,13
1/11/2017 0:00,48113,2009,300,1/24/2017 0:00,Won,331,13
2/14/2016 0:00,48121,4420,300,2/27/2016 0:00,Won,283,13
11/22/2014 0:00,48029,5068,300,12/5/2014 0:00,Won,272,13
2/23/2017 0:00,48113,2286,300,3/8/2017 0:00,Won,393,13
4/8/2018 0:00,48201,2801,300,4/21/2018 0:00,Won,302,13
11/8/2015 0:00,54039,3962,300,11/21/2015 0:00,Won,436,13
10/12/2016 0:00,21111,5919,300,10/25/2016 0:00,Won,212,13
9/8/2014 0:00,21113,3165,300,9/21/2014 0:00,Won,321,13
7/5/2015 0:00,21199,2609,300,7/18/2015 0:00,Won,362,13
9/5/2015 0:00,21101,1707,300,9/18/2015 0:00,Won,382,13
2/26/2016 0:00,47093,2380,300,3/10/2016 0:00,Won,374,13
3/23/2016 0:00,5005,6291,300,4/5/2016 0:00,Won,330,13
1/18/2018 0:00,21227,2427,300,1/31/2018 0:00,Won,221,13
5/11/2018 0:00,5007,5607,300,5/24/2018 0:00,Won,349,13
1/10/2015 0:00,54039,7494,300,1/23/2015 0:00,Won,285,13
5/11/2017 0:00,29189,3045,300,5/24/2017 0:00,Won,331,13
4/26/2016 0:00,29189,1551,300,5/9/2016 0:00,Won,340,13
10/10/2016 0:00,29053,1498,300,10/23/2016 0:00,Won,332,13
1/26/2015 0:00,29189,7229,300,2/8/2015 0:00,Won,351,13
7/12/2017 0:00,20177,7609,300,7/25/2017 0:00,Won,311,13
6/19/2017 0:00,20037,6952,300,7/2/2017 0:00,Won,352,13
9/26/2017 0:00,19103,4148,300,10/9/2017 0:00,Won,305,13
2/25/2015 0:00,29099,6880,300,3/10/2015 0:00,Won,402,13
3/3/2014 0:00,6053,8014,300,3/16/2014 0:00,Won,227,13
1/4/2014 0:00,6001,4321,300,1/17/2014 0:00,Won,398,13
9/2/2017 0:00,15009,1415,300,9/15/2017 0:00,Won,338,13
3/29/2017 0:00,6067,8217,300,4/11/2017 0:00,Won,313,13
7/1/2014 0:00,6019,4253,300,7/14/2014 0:00,Won,231,13
5/25/2015 0:00,6111,3247,300,6/7/2015 0:00,Won,319,13
4/24/2015 0:00,32003,3687,300,5/7/2015 0:00,Won,220,13
2/2/2017 0:00,15001,1157,300,2/15/2017 0:00,Won,362,13
6/26/2015 0:00,6107,8172,300,7/9/2015 0:00,Won,242,13
6/4/2014 0:00,6071,5260,300,6/17/2014 0:00,Won,380,13
11/29/2017 0:00,6081,1418,300,12/12/2017 0:00,Won,329,13
11/22/2016 0:00,6055,3603,300,12/5/2016 0:00,Won,406,13
1/26/2016 0:00,2170,1670,300,2/8/2016 0:00,Won,404,13
9/24/2014 0:00,53053,2450,300,10/7/2014 0:00,Won,260,13
11/9/2017 0:00,53035,1121,300,11/22/2017 0:00,Won,405,13
8/24/2016 0:00,36063,1603,300,9/6/2016 0:00,Won,225,13
6/30/2016 0:00,36081,3011,300,7/13/2016 0:00,Won,303,13
12/15/2017 0:00,36103,2407,300,12/28/2017 0:00,Won,223,13
6/6/2014 0:00,23001,4994,300,6/19/2014 0:00,Won,430,13
3/29/2014 0:00,25009,1023,300,4/11/2014 0:00,Won,361,13
2/1/2017 0:00,36061,7809,300,2/14/2017 0:00,Won,272,13
5/8/2016 0:00,25027,7012,300,5/21/2016 0:00,Won,367,13
3/19/2017 0:00,44003,5861,300,4/1/2017 0:00,Won,340,13
7/27/2015 0:00,9001,1612,300,8/9/2015 0:00,Won,369,13
8/30/2015 0:00,25021,4432,300,9/12/2015 0:00,Won,340,13
8/13/2014 0:00,36005,4311,300,8/26/2014 0:00,Won,245,13
5/23/2017 0:00,36029,2518,300,6/5/2017 0:00,Won,279,13
5/19/2017 0:00,56033,2149,300,6/1/2017 0:00,Won,408,13
12/1/2016 0:00,38025,4922,300,12/14/2016 0:00,Won,227,13
2/3/2014 0:00,27163,2781,300,2/16/2014 0:00,Won,266,13
5/10/2015 0:00,8013,3429,300,5/23/2015 0:00,Won,239,13
12/15/2014 0:00,27059,7236,300,12/28/2014 0:00,Won,313,13
3/6/2018 0:00,27169,4306,300,3/19/2018 0:00,Won,430,13
7/29/2017 0:00,34005,4399,300,8/11/2017 0:00,Won,273,13
12/31/2016 0:00,34021,5831,300,1/13/2017 0:00,Won,369,13
8/13/2016 0:00,34029,1569,300,8/26/2016 0:00,Won,211,13
3/29/2016 0:00,42091,4841,300,4/11/2016 0:00,Won,435,13
6/2/2018 0:00,34025,5292,300,6/15/2018 0:00,Won,344,13
5/12/2017 0:00,24005,7856,300,5/25/2017 0:00,Won,434,13
4/20/2018 0:00,42095,4354,300,5/3/2018 0:00,Won,272,13
2/26/2014 0:00,42043,3852,300,3/11/2014 0:00,Won,400,13
6/29/2015 0:00,34013,5270,300,7/12/2015 0:00,Won,229,13
7/19/2014 0:00,42091,8242,300,8/1/2014 0:00,Won,370,13
1/17/2015 0:00,55139,4876,300,1/30/2015 0:00,Won,307,13
1/22/2018 0:00,26125,8136,300,2/4/2018 0:00,Won,307,13
12/23/2017 0:00,18091,5255,300,1/5/2018 0:00,Won,284,13
1/21/2018 0:00,26089,6025,300,2/3/2018 0:00,Won,376,13
11/11/2014 0:00,39133,8072,300,11/24/2014 0:00,Won,415,13
2/2/2014 0:00,26099,4766,300,2/15/2014 0:00,Won,215,13
6/26/2016 0:00,26147,7303,300,7/9/2016 0:00,Won,261,13
11/6/2014 0:00,18057,1377,300,11/19/2014 0:00,Won,325,13
4/11/2016 0:00,39011,2954,300,4/24/2016 0:00,Won,255,13
12/15/2015 0:00,18003,2331,300,12/28/2015 0:00,Won,450,13
10/29/2014 0:00,17031,1944,300,11/11/2014 0:00,Won,365,13
1/19/2014 0:00,39035,2548,300,2/1/2014 0:00,Won,239,13
6/2/2016 0:00,39165,6389,300,6/15/2016 0:00,Won,449,13
4/29/2017 0:00,39017,1001,300,5/12/2017 0:00,Won,262,13
4/28/2015 0:00,17031,4335,300,5/11/2015 0:00,Won,270,13
5/30/2018 0:00,26125,3643,300,6/12/2018 0:00,Won,358,13
6/9/2018 0:00,28091,4577,300,6/22/2018 0:00,Won,415,13
4/5/2014 0:00,12057,2539,300,4/18/2014 0:00,Won,394,13
10/13/2016 0:00,1117,5037,300,10/26/2016 0:00,Won,255,13
5/16/2018 0:00,12103,2681,300,5/29/2018 0:00,Won,272,13
7/31/2014 0:00,12085,5433,300,8/13/2014 0:00,Won,409,13
5/20/2018 0:00,1043,1609,300,6/2/2018 0:00,Won,219,13
1/29/2017 0:00,1087,8343,300,2/11/2017 0:00,Won,348,13
1/14/2018 0:00,12095,1248,300,1/27/2018 0:00,Won,262,13
6/23/2017 0:00,1105,7381,300,7/6/2017 0:00,Won,445,13
8/2/2015 0:00,12111,2243,300,8/15/2015 0:00,Won,445,13
10/31/2014 0:00,22103,3430,300,11/13/2014 0:00,Won,250,13
11/16/2014 0:00,1081,4237,300,11/29/2014 0:00,Won,254,13
1/19/2017 0:00,12099,6983,300,2/1/2017 0:00,Won,376,13
3/2/2014 0:00,12086,6873,300,3/15/2014 0:00,Won,419,13
10/19/2017 0:00,12085,5001,300,11/1/2017 0:00,Won,286,13
8/3/2017 0:00,12095,2789,300,8/16/2017 0:00,Won,435,13
12/14/2014 0:00,12101,2466,300,12/27/2014 0:00,Won,346,13
6/18/2014 0:00,22055,4865,300,7/1/2014 0:00,Won,429,13
11/28/2017 0:00,12117,5492,300,12/11/2017 0:00,Won,234,13
11/6/2016 0:00,51037,3254,300,11/19/2016 0:00,Won,406,13
9/25/2014 0:00,13095,1725,300,10/8/2014 0:00,Won,322,13
11/19/2015 0:00,51059,2081,300,12/2/2015 0:00,Won,304,13
8/19/2016 0:00,37035,2811,300,9/1/2016 0:00,Won,221,13
3/30/2016 0:00,13157,4959,300,4/12/2016 0:00,Won,444,13
8/22/2014 0:00,37051,3886,300,9/4/2014 0:00,Won,423,13
12/27/2016 0:00,45075,6733,300,1/9/2017 0:00,Won,285,13
10/10/2016 0:00,37179,8532,300,10/23/2016 0:00,Won,238,13
4/16/2015 0:00,51710,1951,300,4/29/2015 0:00,Won,294,13
1/8/2016 0:00,51177,3223,300,1/21/2016 0:00,Won,310,13
10/8/2017 0:00,51153,6597,300,10/21/2017 0:00,Won,289,13
5/30/2018 0:00,45041,7854,300,6/12/2018 0:00,Won,338,13
1/7/2014 0:00,37067,3706,300,1/20/2014 0:00,Won,424,13
5/28/2014 0:00,37081,3360,300,6/10/2014 0:00,Won,372,13
11/15/2016 0:00,37051,5743,300,11/28/2016 0:00,Won,371,13
4/16/2016 0:00,45091,6349,300,4/29/2016 0:00,Won,233,13
4/21/2015 0:00,45079,6322,300,5/4/2015 0:00,Won,223,13
10/2/2014 0:00,51810,7173,300,10/15/2014 0:00,Won,257,13
4/22/2014 0:00,37135,8262,300,5/5/2014 0:00,Won,290,13
5/7/2014 0:00,37021,1466,300,5/20/2014 0:00,Won,294,13
3/6/2015 0:00,13153,7423,300,3/19/2015 0:00,Won,214,13
12/23/2015 0:00,37051,4773,300,1/5/2016 0:00,Won,299,13
4/11/2016 0:00,51107,5565,300,4/24/2016 0:00,Won,342,13
8/28/2017 0:00,13157,5022,300,9/10/2017 0:00,Won,350,13
11/11/2015 0:00,45079,6886,300,11/24/2015 0:00,Won,276,13
4/19/2017 0:00,4019,1646,300,4/29/2017 0:00,Won,268,10
11/16/2017 0:00,48441,7312,300,11/26/2017 0:00,Won,407,10
1/20/2016 0:00,48201,7613,300,1/30/2016 0:00,Won,421,10
4/16/2017 0:00,48423,3025,300,4/26/2017 0:00,Won,303,10
5/3/2018 0:00,48201,2934,300,5/13/2018 0:00,Won,228,10
12/4/2014 0:00,4019,5368,300,12/14/2014 0:00,Won,302,10
7/8/2014 0:00,48367,6511,300,7/18/2014 0:00,Won,332,10
5/2/2015 0:00,48029,2405,300,5/12/2015 0:00,Won,448,10
4/21/2017 0:00,48339,5067,300,5/1/2017 0:00,Won,426,10
1/31/2017 0:00,48199,7892,300,2/10/2017 0:00,Won,386,10
8/19/2015 0:00,4013,7009,300,8/29/2015 0:00,Won,370,10
4/18/2016 0:00,48201,6275,300,4/28/2016 0:00,Won,288,10
8/4/2017 0:00,47125,5670,300,8/14/2017 0:00,Won,369,10
3/10/2015 0:00,21101,6042,300,3/20/2015 0:00,Won,220,10
12/18/2017 0:00,21091,2220,300,12/28/2017 0:00,Won,274,10
6/25/2018 0:00,47157,3503,300,7/5/2018 0:00,Won,371,10
5/18/2016 0:00,5119,8274,300,5/28/2016 0:00,Won,259,10
2/9/2018 0:00,47065,1183,300,2/19/2018 0:00,Won,443,10
5/28/2016 0:00,29047,4520,300,6/7/2016 0:00,Won,272,10
12/1/2017 0:00,20173,5979,300,12/11/2017 0:00,Won,213,10
6/23/2018 0:00,40017,5618,300,7/3/2018 0:00,Won,254,10
2/25/2015 0:00,19113,5398,300,3/7/2015 0:00,Won,377,10
1/18/2017 0:00,20091,6430,300,1/28/2017 0:00,Won,353,10
11/26/2015 0:00,19103,1245,300,12/6/2015 0:00,Won,256,10
8/19/2014 0:00,6019,1718,300,8/29/2014 0:00,Won,217,10
1/17/2016 0:00,32003,1613,300,1/27/2016 0:00,Won,338,10
4/1/2017 0:00,6083,7129,300,4/11/2017 0:00,Won,294,10
3/12/2018 0:00,6071,7368,300,3/22/2018 0:00,Won,376,10
12/9/2017 0:00,6001,3305,300,12/19/2017 0:00,Won,417,10
3/12/2018 0:00,32007,5504,300,3/22/2018 0:00,Won,292,10
10/3/2014 0:00,32003,6118,300,10/13/2014 0:00,Won,342,10
8/4/2014 0:00,6075,3512,300,8/14/2014 0:00,Won,365,10
6/29/2015 0:00,6053,7672,300,7/9/2015 0:00,Won,310,10
11/24/2015 0:00,6095,6347,300,12/4/2015 0:00,Won,403,10
9/17/2016 0:00,6025,4201,300,9/27/2016 0:00,Won,258,10
3/3/2014 0:00,53033,3600,300,3/13/2014 0:00,Won,217,10
10/13/2017 0:00,53033,4999,300,10/23/2017 0:00,Won,214,10
4/14/2016 0:00,53007,4995,300,4/24/2016 0:00,Won,225,10
10/22/2017 0:00,53047,5162,300,11/1/2017 0:00,Won,316,10
1/14/2015 0:00,53005,7122,300,1/24/2015 0:00,Won,245,10
12/14/2016 0:00,41067,7361,300,12/24/2016 0:00,Won,385,10
10/30/2016 0:00,33011,6483,300,11/9/2016 0:00,Won,403,10
2/19/2016 0:00,25005,4757,300,2/29/2016 0:00,Won,304,10
5/11/2014 0:00,36047,5230,300,5/21/2014 0:00,Won,447,10
2/4/2017 0:00,36081,3314,300,2/14/2017 0:00,Won,288,10
8/23/2014 0:00,9003,3433,300,9/2/2014 0:00,Won,256,10
7/3/2015 0:00,25025,6642,300,7/13/2015 0:00,Won,356,10
2/11/2018 0:00,36061,1796,300,2/21/2018 0:00,Won,271,10
7/31/2016 0:00,33011,2456,300,8/10/2016 0:00,Won,289,10
2/14/2016 0:00,36079,2375,300,2/24/2016 0:00,Won,405,10
6/11/2018 0:00,44009,5060,300,6/21/2018 0:00,Won,318,10
6/20/2017 0:00,25005,4664,300,6/30/2017 0:00,Won,357,10
6/6/2016 0:00,36029,8093,300,6/16/2016 0:00,Won,375,10
11/28/2015 0:00,36091,5530,300,12/8/2015 0:00,Won,378,10
1/2/2018 0:00,36059,3763,300,1/12/2018 0:00,Won,368,10
10/27/2017 0:00,25023,3359,300,11/6/2017 0:00,Won,357,10
10/16/2015 0:00,36081,8548,300,10/26/2015 0:00,Won,365,10
10/31/2014 0:00,9009,6876,300,11/10/2014 0:00,Won,434,10
12/18/2014 0:00,36047,3482,300,12/28/2014 0:00,Won,400,10
3/27/2017 0:00,36059,8540,300,4/6/2017 0:00,Won,440,10
4/26/2017 0:00,36103,1052,300,5/6/2017 0:00,Won,287,10
12/11/2016 0:00,36111,6159,300,12/21/2016 0:00,Won,424,10
11/3/2016 0:00,36111,4936,300,11/13/2016 0:00,Won,446,10
7/1/2016 0:00,25009,7256,300,7/11/2016 0:00,Won,245,10
6/25/2018 0:00,36029,7693,300,7/5/2018 0:00,Won,224,10
9/9/2014 0:00,36047,5530,300,9/19/2014 0:00,Won,429,10
9/22/2017 0:00,56037,2540,300,10/2/2017 0:00,Won,254,10
12/24/2016 0:00,27137,1373,300,1/3/2017 0:00,Won,283,10
5/15/2014 0:00,27003,4508,300,5/25/2014 0:00,Won,338,10
2/4/2017 0:00,27137,8442,300,2/14/2017 0:00,Won,443,10
3/2/2014 0:00,27009,7735,300,3/12/2014 0:00,Won,267,10
9/11/2017 0:00,8097,7055,300,9/21/2017 0:00,Won,364,10
1/16/2014 0:00,34039,6524,300,1/26/2014 0:00,Won,416,10
11/12/2017 0:00,42101,7357,300,11/22/2017 0:00,Won,414,10
4/18/2017 0:00,42003,2624,300,4/28/2017 0:00,Won,449,10
3/22/2016 0:00,24013,3709,300,4/1/2016 0:00,Won,264,10
6/26/2017 0:00,24023,8260,300,7/6/2017 0:00,Won,402,10
5/9/2016 0:00,42003,4265,300,5/19/2016 0:00,Won,391,10
6/12/2015 0:00,42095,2295,300,6/22/2015 0:00,Won,344,10
7/24/2015 0:00,34003,1930,300,8/3/2015 0:00,Won,438,10
11/1/2014 0:00,24003,5479,300,11/11/2014 0:00,Won,382,10
12/5/2016 0:00,34023,5695,300,12/15/2016 0:00,Won,367,10
2/17/2018 0:00,42133,3922,300,2/27/2018 0:00,Won,307,10
1/29/2016 0:00,10003,7591,300,2/8/2016 0:00,Won,349,10
3/19/2017 0:00,34017,3489,300,3/29/2017 0:00,Won,337,10
2/11/2015 0:00,42003,5997,300,2/21/2015 0:00,Won,422,10
10/10/2016 0:00,55027,6273,300,10/20/2016 0:00,Won,379,10
12/29/2014 0:00,26163,1639,300,1/8/2015 0:00,Won,259,10
11/21/2017 0:00,18097,7334,300,12/1/2017 0:00,Won,296,10
9/23/2016 0:00,17031,8003,300,10/3/2016 0:00,Won,384,10
6/29/2014 0:00,26125,4967,300,7/9/2014 0:00,Won,304,10
5/27/2015 0:00,26163,7568,300,6/6/2015 0:00,Won,239,10
1/1/2014 0:00,39133,2413,300,1/11/2014 0:00,Won,443,10
5/7/2016 0:00,18097,2282,300,5/17/2016 0:00,Won,290,10
1/3/2015 0:00,39099,6136,300,1/13/2015 0:00,Won,414,10
7/6/2015 0:00,17031,4575,300,7/16/2015 0:00,Won,240,10
2/23/2014 0:00,39093,4622,300,3/5/2014 0:00,Won,228,10
4/23/2016 0:00,39029,7140,300,5/3/2016 0:00,Won,382,10
